id,RELEASETIME,FULLTIME,REPAYTIME,ITEM_NAME,ITEM_AMOUNT,ITEM_STATUS,ITEM_INTRODUCTION,LIFE_LOAN,MONEY_RATE,LOAN_TYPE,LOAN_USE,BONDING_COMPANY,DEADLINE,REPAYTYPE,BORROWER_NAME,BORROWER_SEX,BORROWER_AGE,BORROWER_EDUCATION,BORROWER_MARRIAGE,BORROWER_INDUSTRY,BORROWER_CITY,BORROWER_INCOME,BORROWER_HOUSE,BORROWER_CAR,REWARD,
11183,\N,\N,\N,标9：LED产品研发公司借款一个月　[2026],50000,\N,\N,1                                  个月,18,\N,短期周转,\N,2014-12-04 19:30,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.5,\N
11184,\N,\N,\N,约 标8：LED产品研发公司借款一个月　[2025],40000,\N,\N,1                                  个月,18,\N,短期周转,\N,2014-12-03 15:47,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.5,\N
11185,\N,\N,\N,标6：LED产品研发公司借款一个月　[2022],50000,\N,\N,1                                  个月,18,\N,短期周转,\N,2014-12-04 10:36,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.5,\N
11186,\N,\N,\N,标5：：LED产品研发公司借款一个月　[2018],40000,\N,\N,1                                  个月,18,\N,短期周转,\N,2014-12-02 09:59,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.5,\N
11187,\N,\N,\N,标4：LED产品研发公司借款一个月　[2017],50000,\N,\N,1                                  个月,18,\N,短期周转,\N,2014-12-02 20:01,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.5,\N
11188,\N,\N,\N,标3：LED产品研发公司借款一个月　[2012],50000,\N,\N,1                                  个月,18,\N,短期周转,\N,2014-12-01 20:01,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.5,\N
11189,\N,\N,\N,约 标2：LED产品研发公司借款一个月　[2006],50000,\N,\N,1                                  个月,18,\N,短期周转,\N,2014-12-01 09:29,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.5,\N
11190,\N,\N,\N,标1：LED产品研发公司借款一个月　[2003],50000,\N,\N,1                                  个月,18,\N,短期周转,\N,2014-12-01 13:21,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.5,\N
11191,\N,\N,\N,标8：LED灯公司借款周转一个月　[1996],20000,\N,\N,1                                  个月,18,\N,短期周转,\N,2014-11-30 12:12,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.5,\N
11192,\N,\N,\N,标6：LED灯公司借款周转一个月　[1994],50000,\N,\N,1                                  个月,18,\N,短期周转,\N,2014-11-30 09:58,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.5,\N
11193,\N,\N,\N,标6：LED灯公司借款周转一个月　[1988],50000,\N,\N,1                                  个月,18,\N,短期周转,\N,2014-11-28 21:56,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.5,\N
11194,\N,\N,\N,约标4：经营灯饰借款周转六个月　　[1985],200000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-11-27 17:09,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
11195,\N,\N,\N,约标3：经营灯饰借款周转六个月　[1983],40000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-11-27 11:31,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
11196,\N,\N,\N,约标2：经营灯饰借款周转六个月　[1982],60000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-11-27 10:32,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
11197,\N,\N,\N,标5：LED灯公司借款周转一个月　[1981],50000,\N,\N,1                                  个月,18,\N,短期周转,\N,2014-11-27 23:58,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.5,\N
11198,\N,\N,\N,标4：LED灯公司借款周转一个月　[1977],40000,\N,\N,1                                  个月,18,\N,短期周转,\N,2014-11-27 10:05,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.5,\N
11199,\N,\N,\N,标1：：LED灯公司借款周转一个月　[1968],40000,\N,\N,1                                  个月,18,\N,短期周转,\N,2014-11-27 09:56,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.5,\N
11200,\N,\N,\N,约标1：经营灯饰借款周转六个月　[1980],60000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-11-27 09:52,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
11201,\N,\N,\N,约标4：经营货运代理借款周转六个月　[1976],50000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-11-26 15:34,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
11202,\N,\N,\N,约：标1：自建房主借款周转　[1970],250000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-11-26 13:50,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
11203,\N,\N,\N,约标3：经营货运代理借款周转六个月　[1974],50000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-11-26 12:09,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
11204,\N,\N,\N,约标2：经营机电设备销售　[1969],130000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,生活周转,\N,2014-11-26 11:54,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
11205,\N,\N,\N,标3：LED灯公司借款周转　[1973],50000,\N,\N,1                                  个月,18,\N,短期周转,\N,2014-11-27 09:58,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.5,\N
11206,\N,\N,\N,标2：LED灯公司借款周转　[1972],50000,\N,\N,1                                  个月,18,\N,短期周转,\N,2014-11-26 10:24,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.5,\N
11207,\N,\N,\N,标6;照明工厂借款周转一个月　[1971],20000,\N,\N,1                                  个月,18,\N,生意周转,\N,2014-11-26 09:30,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.5,\N
11208,\N,\N,\N,约标1：经营机电设备销售　[1964],180000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-11-25 14:09,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
11209,\N,\N,\N,标3：模特经济借款周转6个月　[1954],50000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-11-27 23:57,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
11210,\N,\N,\N,约标1：经营橱柜生产销售　[1966],140000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-11-25 11:08,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
11211,\N,\N,\N,标6;照明工厂借款周转一个月　[1967],50000,\N,\N,1                                  个月,18,\N,生意周转,\N,2014-11-25 10:13,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.5,\N
11212,\N,\N,\N,标5;照明工厂借款周转一个月　[1965],110000,\N,\N,1                                  个月,18,\N,生意周转,\N,2014-11-25 10:01,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.5,\N
11213,\N,\N,\N,标4;照明工厂借款周转一个月　[1962],50000,\N,\N,1                                  个月,18,\N,生意周转,\N,2014-11-25 20:32,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.5,\N
11214,\N,\N,\N,标2：技电子产品　[1963],30000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-11-25 13:28,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
11215,\N,\N,\N,约标1：技电子产品　[1959],350000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,生活周转,\N,2014-11-24 14:49,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
11216,\N,\N,\N,标2：服装店借款周转一个月　[1939],50000,\N,\N,1                                  个月,18,\N,短期周转,\N,2014-11-24 14:37,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.5,\N
11217,\N,\N,\N,标8：工艺礼品公司借款一个月　[1950],20000,\N,\N,1                                  个月,18,\N,短期周转,\N,2014-11-24 14:57,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.5,\N
11218,\N,\N,\N,约标2：经营货运代理借款周转六个月　[1961],250000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-11-24 13:21,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
11219,\N,\N,\N,约标1：经营货运代理借款周转六个月　[1960],150000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-11-24 12:46,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
11220,\N,\N,\N,约：标4：模特公司借款周转　[1955],50000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-11-24 11:09,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
11221,\N,\N,\N,约标2：模特公司借款周转　[1953],100000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-11-24 11:00,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
11222,\N,\N,\N,约标1：模特公司借款周转　[1952],200000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-11-24 10:55,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
11223,\N,\N,\N,标4：公司经营实业资金周转六个月　[1951],40000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-11-24 18:17,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
11224,\N,\N,\N,标3;照明工厂借款周转一个月　[1949],50000,\N,\N,1                                  个月,18,\N,生意周转,\N,2014-11-23 20:49,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.5,\N
11225,\N,\N,\N,标2;照明工厂借款周转一个月　[1948],80000,\N,\N,1                                  个月,18,\N,生意周转,\N,2014-11-23 18:23,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.5,\N
11226,\N,\N,\N,约标4：经营装饰借款周转六个月　[1945],50000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-11-23 12:24,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
11227,\N,\N,\N,标5：服装店借款周转一个月　[1947],50000,\N,\N,1                                  个月,18,\N,生意周转,\N,2014-11-24 13:43,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.5,\N
11228,\N,\N,\N,标4：服装店借款周转一个月　　[1946],50000,\N,\N,1                                  个月,18,\N,生意周转,\N,2014-11-23 10:00,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.5,\N
11229,\N,\N,\N,约标3：经营装饰借款周转六个月　[1937],60000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-11-23 09:04,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
11230,\N,\N,\N,标7：工艺礼品公司借款一个月　[1934],40000,\N,\N,1                                  个月,18,\N,短期周转,\N,2014-11-22 19:34,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.5,\N
11231,\N,\N,\N,约标3：公司经营实业资金周转六个月　[1944],70000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-11-22 15:07,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
11232,\N,\N,\N,标6：工艺礼品公司借款一个月　[1933],50000,\N,\N,1                                  个月,18,\N,短期周转,\N,2014-11-22 20:10,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.5,\N
11233,\N,\N,\N,约标1：经营装饰借款周转六个月　[1935],160000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-11-22 11:45,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
11234,\N,\N,\N,约标2：公司经营实业资金周转六个月　[1943],200000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-11-22 11:35,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
11235,\N,\N,\N,约标1：公司经营实业资金周转六个月　[1942],40000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-11-22 10:16,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
11236,\N,\N,\N,标1：服装店借款周转一个月　[1938],150000,\N,\N,1                                  个月,18,\N,短期周转,\N,2014-11-22 10:11,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.5,\N
11237,\N,\N,\N,约标2：经营装饰借款周转六个月　[1936],40000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-11-22 09:57,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
11238,\N,\N,\N,标1;照明工厂借款周转一个月　[1941],150000,\N,\N,1                                  个月,18,\N,生意周转,\N,2014-11-22 10:04,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.5,\N
11239,\N,\N,\N,标3：服装店借款周转一个月　[1940],50000,\N,\N,1                                  个月,18,\N,短期周转,\N,2014-11-22 14:40,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.5,\N
11240,\N,\N,\N,约标5：公司扩张借款周转六个月　[1932],90000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-11-21 15:58,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
11241,\N,\N,\N,约标3：公司扩张借款周转六个月　[1929],40000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-11-21 15:17,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
11242,\N,\N,\N,标5：工艺礼品公司借款一个月　[1931],50000,\N,\N,1                                  个月,18,\N,短期周转,\N,2014-11-21 14:48,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.5,\N
11243,\N,\N,\N,标4：公司扩张借款周转六个月　[1930],50000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-11-23 19:24,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
11244,\N,\N,\N,约 标2：工艺礼品公司借款　[1922],50000,\N,\N,1                                  个月,18,\N,短期周转,\N,2014-11-21 13:56,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.5,\N
11245,\N,\N,\N,标3：工艺礼品公司借1个月　[1923],80000,\N,\N,1                                  个月,18,\N,短期周转,\N,2014-11-21 11:20,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.5,\N
11246,\N,\N,\N,约 标4：工艺礼品公司借款　　[1927],40000,\N,\N,1                                  个月,18,\N,短期周转,\N,2014-11-21 11:05,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.5,\N
11247,\N,\N,\N,约标2：公司扩张借款周转六个月　[1926],100000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-11-21 10:14,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
11248,\N,\N,\N,标6：公司扩大规模借款周转　[1925],40000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-11-21 10:08,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
11249,\N,\N,\N,约标1：公司扩张借款周转六个月　[1921],100000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-11-21 09:29,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
11250,\N,\N,\N,约标5：公司扩大规模借款周转　[1920],140000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-11-20 16:07,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
11251,\N,\N,\N,标8：家具公司借款　[1915],40000,\N,\N,1                                  个月,18,\N,短期周转,\N,2014-11-21 22:14,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.5,\N
11252,\N,\N,\N,约标3：公司扩大规模借款周转　[1918],50000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-11-20 10:40,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
11253,\N,\N,\N,约标1：公司扩大规模借款周转　[1916],60000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-11-20 10:39,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
11254,\N,\N,\N,标4：工艺礼品公司借款　[1919],50000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-11-21 12:06,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
11255,\N,\N,\N,约 标1：工艺礼品公司借款　[1914],50000,\N,\N,1                                  个月,18,\N,短期周转,\N,2014-11-20 10:18,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.5,\N
11256,\N,\N,\N,标：公司扩大规模借款周转　[1917],40000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-11-20 10:16,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
11257,\N,\N,\N,标7：经营服装料商行借款周转　[1913],40000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-11-20 09:41,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
11258,\N,\N,\N,标7：家具公司借款　[1912],40000,\N,\N,1                                  个月,18,\N,短期周转,\N,2014-11-20 14:44,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.5,\N
11259,\N,\N,\N,标5：环保器材借款周转　　[1911],30000,\N,\N,3                                  个月,20.00                                 （月利率1.6667%）,\N,生意周转,\N,2014-11-21 22:17,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,4.2,\N
11260,\N,\N,\N,标5：家具公司借款　[1910],50000,\N,\N,1                                  个月,18,\N,短期周转,\N,2014-11-19 21:50,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.5,\N
11261,\N,\N,\N,约标2：环保器材借款周转　[1856],50000,\N,\N,3                                  个月,20.00                                 （月利率1.6667%）,\N,生意周转,\N,2014-11-19 16:09,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,4.2,\N
